test_fna/5_AE016877.fasta	test_fna/5_AE016877.fasta	1349-0|1349|1349	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/4_AE016877.fasta	test_fna/27_AE016877.fasta	66-1|1369|1366	0.024728	0.189443	0.048316	0.189374	0.024123[0.018302,0.029944]	0.190956[0.177800,0.207859]	0.047133[0.035894,0.058371]	0.190924[0.177558,0.207948]	2.283318E-16	1.017590E-16	2.194269E-13	9.779040E-14
test_fna/4_AE016877.fasta	test_fna/13_AE016877.fasta	201-1|1271|1366	0.082512	0.117559	0.158143	0.115266	0.082024[0.071127,0.092921]	0.117902[0.110732,0.126178]	0.157207[0.137196,0.177219]	0.115637[0.108148,0.124147]	1.461668E-49	8.512338E-54	1.404663E-46	8.180357E-51
test_fna/4_AE016877.fasta	test_fna/28_AE016877.fasta	44-1|1324|1366	0.016629	0.213747	0.033233	0.212764	0.016019[0.011235,0.020802]	0.216047[0.200008,0.237922]	0.032013[0.022531,0.041495]	0.215101[0.198886,0.237055]	2.633742E-11	1.830662E-11	2.531026E-08	1.759266E-08
test_fna/4_AE016877.fasta	test_fna/8_AE016877.fasta	338-0|1284|1366	0.146194	0.085383	0.263240	0.083418	0.145792[0.131407,0.160177]	0.085533[0.080431,0.091236]	0.262517[0.238450,0.286585]	0.083590[0.078108,0.089600]	4.120705E-88	1.049968E-101	3.959998E-85	1.009019E-98
test_fna/4_AE016877.fasta	test_fna/20_AE016877.fasta	104-1|1321|1366	0.040263	0.159915	0.078728	0.158860	0.039696[0.032166,0.047225]	0.160768[0.150364,0.173459]	0.077619[0.063190,0.092048]	0.159747[0.149090,0.172601]	2.496140E-25	2.725360E-26	2.398790E-22	2.619071E-23
test_fna/22_AE016877.fasta	test_fna/5_AE016877.fasta	56-1|1349|1244	0.022073	0.196379	0.045016	0.193796	0.021496[0.015852,0.027139]	0.198002[0.183776,0.216690]	0.043838[0.032461,0.055215]	0.195454[0.181033,0.214233]	4.152332E-14	2.141193E-14	3.990391E-11	2.057686E-11
test_fna/22_AE016877.fasta	test_fna/26_AE016877.fasta	20-1|1327|1244	0.007840	0.260198	0.016077	0.258147	0.007242[0.003951,0.010532]	0.265124[0.241917,0.302782]	0.014850[0.008129,0.021571]	0.263110[0.239774,0.300773]	8.026533E-06	7.443797E-06	7.713498E-03	7.153489E-03
test_fna/22_AE016877.fasta	test_fna/4_AE016877.fasta	85-1|1366|1244	0.033663	0.170707	0.068328	0.167715	0.033102[0.026124,0.040081]	0.171723[0.160189,0.186096]	0.067189[0.053277,0.081101]	0.168765[0.157004,0.183266]	7.184640E-21	1.454920E-21	6.904439E-18	1.398178E-18
test_fna/22_AE016877.fasta	test_fna/22_AE016877.fasta	1244-0|1244|1244	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/22_AE016877.fasta	test_fna/9_AE016877.fasta	52-1|1331|1244	0.020610	0.200576	0.041801	0.198428	0.020034[0.014566,0.025501]	0.202314[0.187566,0.221897]	0.040631[0.029660,0.051603]	0.200201[0.185261,0.219873]	3.439515E-13	1.956962E-13	3.305374E-10	1.880640E-10
test_fna/22_AE016877.fasta	test_fna/7_AE016877.fasta	58-1|1278|1244	0.023539	0.192451	0.046624	0.191603	0.022979[0.017062,0.028895]	0.193923[0.179964,0.212166]	0.045514[0.033931,0.057096]	0.193109[0.178938,0.211463]	1.343679E-14	6.703225E-15	1.291275E-11	6.441799E-12
test_fna/22_AE016877.fasta	test_fna/25_AE016877.fasta	11-1|1451|1244	0.004098	0.300507	0.008842	0.295512	0.003467[0.001243,0.005691]	0.310922[0.280089,0.374880]	0.007480[0.002692,0.012269]	0.305967[0.275044,0.369838]	1.122231E-03	1.099348E-03	1.078464E+00	1.056473E+00
test_fna/22_AE016877.fasta	test_fna/17_AE016877.fasta	26-1|1356|1244	0.010101	0.244501	0.020900	0.241749	0.009500[0.005753,0.013248]	0.248295[0.227745,0.279415]	0.019658[0.011943,0.027372]	0.245580[0.224890,0.276724]	3.368867E-07	2.950202E-07	3.237481E-04	2.835144E-04
test_fna/22_AE016877.fasta	test_fna/14_AE016877.fasta	31-1|1294|1244	0.012365	0.232000	0.024920	0.230756	0.011782[0.007558,0.016006]	0.234983[0.216094,0.262468]	0.023744[0.015284,0.032205]	0.233775[0.214727,0.261311]	2.286014E-08	1.892590E-08	2.196860E-05	1.818779E-05
test_fna/22_AE016877.fasta	test_fna/1_AE016877.fasta	94-1|1316|1244	0.038118	0.163208	0.075563	0.161425	0.037575[0.030069,0.045080]	0.164073[0.153141,0.177546]	0.074485[0.059894,0.089075]	0.162323[0.151142,0.175948]	4.995190E-23	7.185760E-24	4.800377E-20	6.905516E-21
test_fna/22_AE016877.fasta	test_fna/18_AE016877.fasta	32-1|1321|1244	0.012633	0.230677	0.025723	0.228772	0.012045[0.007796,0.016293]	0.233622[0.215003,0.260544]	0.024525[0.015930,0.033120]	0.231754[0.212975,0.258723]	1.371602E-08	1.118993E-08	1.318110E-05	1.075352E-05
test_fna/22_AE016877.fasta	test_fna/AE016877.fasta	105-1|1329|1244	0.042545	0.156608	0.084405	0.154508	0.042006[0.034091,0.049920]	0.157372[0.147056,0.169943]	0.083336[0.067977,0.098695]	0.155305[0.144733,0.168037]	1.205529E-25	1.028651E-26	1.158513E-22	9.885335E-24
test_fna/22_AE016877.fasta	test_fna/21_AE016877.fasta	20-1|1400|1244	0.007622	0.261948	0.016077	0.258147	0.007008[0.003816,0.010199]	0.267162[0.243901,0.304953]	0.014781[0.008075,0.021488]	0.263399[0.240018,0.301184]	8.415808E-06	7.794862E-06	8.087591E-03	7.490862E-03
test_fna/22_AE016877.fasta	test_fna/30_AE016877.fasta	13-1|1363|1244	0.005012	0.287991	0.010450	0.285071	0.004400[0.001853,0.006947]	0.296084[0.267698,0.349975]	0.009175[0.003877,0.014474]	0.293202[0.264713,0.347046]	3.546708E-04	3.442827E-04	3.408387E-01	3.308557E-01
test_fna/22_AE016877.fasta	test_fna/2_AE016877.fasta	86-1|1326|1244	0.034622	0.169010	0.069132	0.166984	0.034070[0.026936,0.041204]	0.169981[0.158528,0.184233]	0.068030[0.054038,0.082023]	0.167988[0.156297,0.182379]	3.976261E-21	7.917654E-22	3.821186E-18	7.608865E-19
test_fna/22_AE016877.fasta	test_fna/3_AE016877.fasta	75-1|1333|1244	0.029976	0.177734	0.060289	0.175537	0.029415[0.022794,0.036036]	0.178881[0.166593,0.194415]	0.059161[0.046051,0.072272]	0.176718[0.164207,0.192376]	1.548048E-18	4.598338E-19	1.487675E-15	4.419003E-16
test_fna/22_AE016877.fasta	test_fna/16_AE016877.fasta	30-1|1316|1244	0.011858	0.234589	0.024116	0.232806	0.011269[0.007156,0.015382]	0.237736[0.218542,0.265864]	0.022918[0.014602,0.031234]	0.235989[0.216641,0.264160]	3.940346E-08	3.299595E-08	3.786673E-05	3.170911E-05
test_fna/22_AE016877.fasta	test_fna/10_AE016877.fasta	41-1|1317|1244	0.016270	0.215090	0.032958	0.213282	0.015689[0.010837,0.020541]	0.217328[0.200784,0.240153]	0.031781[0.022033,0.041529]	0.215556[0.198836,0.238452]	1.166750E-10	8.290820E-11	1.121247E-07	7.967478E-08
test_fna/22_AE016877.fasta	test_fna/11_AE016877.fasta	32-1|1245|1244	0.013024	0.228797	0.025723	0.228772	0.012453[0.008068,0.016838]	0.231564[0.212979,0.258421]	0.024596[0.015988,0.033203]	0.231574[0.212820,0.258493]	1.301512E-08	1.066981E-08	1.250753E-05	1.025369E-05
test_fna/22_AE016877.fasta	test_fna/29_AE016877.fasta	8-1|1261|1244	0.003204	0.315841	0.006431	0.315415	0.002612[0.000610,0.004614]	0.328569[0.293132,0.419345]	0.005243[0.001230,0.009256]	0.328180[0.292655,0.418811]	5.276021E-03	5.224984E-03	5.070256E+00	5.021209E+00
test_fna/22_AE016877.fasta	test_fna/15_AE016877.fasta	35-1|1323|1244	0.013823	0.225125	0.028135	0.223171	0.013236[0.008785,0.017688]	0.227800[0.209954,0.253147]	0.026941[0.017943,0.035938]	0.225883[0.207872,0.251284]	2.807625E-09	2.195780E-09	2.698127E-06	2.110144E-06
test_fna/22_AE016877.fasta	test_fna/6_AE016877.fasta	56-1|1279|1244	0.022700	0.194669	0.045016	0.193796	0.022138[0.016332,0.027944]	0.196202[0.181999,0.214856]	0.043902[0.032516,0.055287]	0.195363[0.180951,0.214126]	3.910889E-14	2.048716E-14	3.758365E-11	1.968816E-11
test_fna/22_AE016877.fasta	test_fna/19_AE016877.fasta	22-1|1321|1244	0.008651	0.254095	0.017685	0.252190	0.008056[0.004581,0.011530]	0.258517[0.236321,0.293576]	0.016467[0.009395,0.023539]	0.256649[0.234318,0.291723]	2.754545E-06	2.511848E-06	2.647117E-03	2.413886E-03
test_fna/22_AE016877.fasta	test_fna/23_AE016877.fasta	17-1|1272|1244	0.006803	0.269004	0.013666	0.268305	0.006215[0.003133,0.009296]	0.274618[0.249642,0.317225]	0.012484[0.006314,0.018655]	0.273955[0.248854,0.316560]	3.855824E-05	3.658761E-05	3.705447E-02	3.516069E-02
test_fna/22_AE016877.fasta	test_fna/12_AE016877.fasta	35-1|1269|1244	0.014124	0.223796	0.028135	0.223171	0.013550[0.008998,0.018102]	0.226356[0.208533,0.251662]	0.026991[0.017985,0.035996]	0.225767[0.207771,0.251138]	2.702893E-09	2.122771E-09	2.597480E-06	2.039983E-06
test_fna/22_AE016877.fasta	test_fna/24_AE016877.fasta	20-1|1296|1244	0.007937	0.259440	0.016077	0.258147	0.007345[0.004011,0.010679]	0.264243[0.241059,0.301845]	0.014879[0.008151,0.021607]	0.262987[0.239671,0.300599]	7.866375E-06	7.299547E-06	7.559586E-03	7.014865E-03
test_fna/22_AE016877.fasta	test_fna/27_AE016877.fasta	17-1|1369|1244	0.006549	0.271368	0.013666	0.268305	0.005939[0.002983,0.008894]	0.277439[0.252377,0.320290]	0.012393[0.006245,0.018541]	0.274414[0.249236,0.317247]	4.105497E-05	3.891195E-05	3.945383E-02	3.739439E-02
test_fna/22_AE016877.fasta	test_fna/13_AE016877.fasta	37-1|1271|1244	0.014931	0.220373	0.029743	0.219698	0.014358[0.009674,0.019042]	0.222785[0.205427,0.247175]	0.028600[0.019338,0.037863]	0.222146[0.204612,0.246606]	9.386740E-10	7.154574E-10	9.020657E-07	6.875545E-07
test_fna/22_AE016877.fasta	test_fna/28_AE016877.fasta	10-1|1324|1244	0.003909	0.303447	0.008039	0.301469	0.003304[0.001080,0.005528]	0.313915[0.281889,0.383646]	0.006795[0.002230,0.011360]	0.311975[0.279854,0.381619]	1.794646E-03	1.765488E-03	1.724655E+00	1.696634E+00
test_fna/22_AE016877.fasta	test_fna/8_AE016877.fasta	48-1|1284|1244	0.019355	0.204427	0.038585	0.203430	0.018786[0.013443,0.024130]	0.206257[0.190938,0.226846]	0.037451[0.026900,0.048002]	0.205295[0.189782,0.225976]	2.776423E-12	1.735955E-12	2.668143E-09	1.668253E-09
test_fna/22_AE016877.fasta	test_fna/20_AE016877.fasta	14-1|1321|1244	0.005488	0.282344	0.011254	0.280439	0.004887[0.002181,0.007593]	0.289561[0.262186,0.339825]	0.010021[0.004486,0.015556]	0.287693[0.260208,0.337926]	2.005403E-04	1.936883E-04	1.927192E-01	1.861344E-01
test_fna/9_AE016877.fasta	test_fna/5_AE016877.fasta	280-1|1349|1331	0.116667	0.097852	0.210368	0.097431	0.116220[0.103398,0.129042]	0.098067[0.092240,0.104651]	0.209563[0.187697,0.231428]	0.097671[0.091468,0.104558]	6.555072E-71	5.004660E-79	6.299425E-68	4.809478E-76
test_fna/9_AE016877.fasta	test_fna/26_AE016877.fasta	44-1|1327|1331	0.016832	0.213000	0.033157	0.212905	0.016230[0.011386,0.021074]	0.215242[0.199215,0.237099]	0.031970[0.022505,0.041435]	0.215185[0.198976,0.237127]	2.568647E-11	1.795069E-11	2.468470E-08	1.725061E-08
test_fna/9_AE016877.fasta	test_fna/4_AE016877.fasta	303-1|1366|1331	0.126566	0.093313	0.227648	0.092497	0.126131[0.112832,0.139430]	0.093505[0.087973,0.099726]	0.226865[0.204365,0.249365]	0.092713[0.086802,0.099240]	1.982461E-77	3.122085E-87	1.905145E-74	3.000324E-84
test_fna/9_AE016877.fasta	test_fna/22_AE016877.fasta	52-1|1244|1331	0.020610	0.200576	0.041801	0.198428	0.020034[0.014566,0.025501]	0.202314[0.187566,0.221897]	0.040631[0.029660,0.051603]	0.200201[0.185261,0.219873]	3.439515E-13	1.956962E-13	3.305374E-10	1.880640E-10
test_fna/9_AE016877.fasta	test_fna/9_AE016877.fasta	1331-0|1331|1331	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/9_AE016877.fasta	test_fna/7_AE016877.fasta	243-1|1278|1331	0.102705	0.105032	0.190141	0.103749	0.102251[0.090042,0.114459]	0.105283[0.098922,0.112534]	0.189300[0.167822,0.210778]	0.104026[0.097309,0.111553]	7.365222E-61	3.646856E-67	7.077979E-58	3.504629E-64
test_fna/9_AE016877.fasta	test_fna/25_AE016877.fasta	47-1|1451|1331	0.017185	0.211727	0.035312	0.208971	0.016556[0.011773,0.021338]	0.214019[0.198453,0.235029]	0.034019[0.024280,0.043758]	0.211302[0.195567,0.232381]	5.787449E-12	3.784426E-12	5.561738E-09	3.636833E-09
test_fna/9_AE016877.fasta	test_fna/17_AE016877.fasta	74-1|1356|1331	0.028320	0.181186	0.055597	0.180601	0.027731[0.021435,0.034027]	0.182462[0.170056,0.198173]	0.054442[0.042253,0.066631]	0.181914[0.169286,0.197755]	2.987633E-18	1.028638E-18	2.871115E-15	9.885211E-16
test_fna/9_AE016877.fasta	test_fna/14_AE016877.fasta	114-1|1294|1331	0.045400	0.152718	0.088099	0.151831	0.044855[0.036759,0.052951]	0.153441[0.143553,0.165396]	0.087040[0.071681,0.102399]	0.152587[0.142430,0.164721]	9.031329E-28	5.793298E-29	8.679107E-25	5.567359E-26
test_fna/9_AE016877.fasta	test_fna/1_AE016877.fasta	437-0|1316|1331	0.197738	0.069256	0.332067	0.068901	0.197398[0.180803,0.213993]	0.069346[0.065161,0.073962]	0.331497[0.306063,0.356931]	0.069009[0.064388,0.073998]	1.596490E-120	3.071951E-144	1.534227E-117	2.952145E-141
test_fna/9_AE016877.fasta	test_fna/18_AE016877.fasta	86-1|1321|1331	0.033515	0.170973	0.065102	0.170737	0.032943[0.026037,0.039850]	0.172014[0.160536,0.186299]	0.063992[0.050794,0.077189]	0.171813[0.160093,0.186249]	4.404710E-21	1.017083E-21	4.232927E-18	9.774163E-19
test_fna/9_AE016877.fasta	test_fna/AE016877.fasta	478-0|1329|1331	0.219065	0.063958	0.359669	0.063911	0.218748[0.201402,0.236094]	0.064032[0.060146,0.068300]	0.359148[0.333354,0.384941]	0.064001[0.059667,0.068659]	3.473117E-135	2.708912E-164	3.337665E-132	2.603264E-161
test_fna/9_AE016877.fasta	test_fna/21_AE016877.fasta	57-1|1400|1331	0.021316	0.198514	0.042825	0.196915	0.020706[0.015308,0.026103]	0.200293[0.186145,0.218837]	0.041598[0.030871,0.052325]	0.198731[0.184392,0.217371]	2.756245E-14	1.472839E-14	2.648751E-11	1.415398E-11
test_fna/9_AE016877.fasta	test_fna/30_AE016877.fasta	23-1|1363|1331	0.008611	0.254384	0.017280	0.253637	0.007985[0.004610,0.011360]	0.259064[0.237237,0.293193]	0.016024[0.009278,0.022769]	0.258356[0.236396,0.292509]	1.769987E-06	1.615096E-06	1.700958E-03	1.552107E-03
test_fna/9_AE016877.fasta	test_fna/2_AE016877.fasta	384-0|1326|1331	0.168940	0.077573	0.289593	0.077455	0.168565[0.153175,0.183956]	0.077691[0.073048,0.082847]	0.288951[0.264553,0.313348]	0.077594[0.072527,0.083107]	1.586911E-102	1.677133E-119	1.525021E-99	1.611725E-116
test_fna/9_AE016877.fasta	test_fna/3_AE016877.fasta	328-0|1333|1331	0.140411	0.087589	0.246431	0.087542	0.139999[0.125928,0.154070]	0.087750[0.082531,0.093594]	0.245709[0.222580,0.268837]	0.087726[0.082103,0.093904]	5.416230E-85	1.357750E-96	5.204997E-82	1.304797E-93
test_fna/9_AE016877.fasta	test_fna/16_AE016877.fasta	97-1|1316|1331	0.038039	0.163333	0.073708	0.162978	0.037476[0.030105,0.044848]	0.164231[0.153450,0.177474]	0.072617[0.058597,0.086638]	0.163909[0.152876,0.177318]	1.093040E-23	1.635909E-24	1.050412E-20	1.572108E-21
test_fna/9_AE016877.fasta	test_fna/10_AE016877.fasta	170-1|1317|1331	0.068604	0.128288	0.129081	0.127957	0.068091[0.058173,0.078009]	0.128727[0.120806,0.137984]	0.128116[0.110066,0.146167]	0.128426[0.120188,0.137917]	1.423812E-41	2.706407E-44	1.368283E-38	2.600857E-41
test_fna/9_AE016877.fasta	test_fna/11_AE016877.fasta	147-1|1245|1331	0.060519	0.135651	0.118072	0.133529	0.060008[0.050563,0.069453]	0.136150[0.127569,0.146295]	0.117076[0.099217,0.134935]	0.134058[0.125185,0.144403]	6.776997E-36	4.377418E-38	6.512694E-33	4.206699E-35
test_fna/9_AE016877.fasta	test_fna/29_AE016877.fasta	31-1|1261|1331	0.012105	0.233316	0.024584	0.231605	0.011509[0.007378,0.015640]	0.236433[0.217519,0.263967]	0.023374[0.015034,0.031713]	0.234759[0.215690,0.262338]	2.373663E-08	1.969191E-08	2.281090E-05	1.892393E-05
test_fna/9_AE016877.fasta	test_fna/15_AE016877.fasta	90-1|1323|1331	0.035101	0.168179	0.068027	0.167990	0.034532[0.027464,0.041600]	0.169167[0.157955,0.183051]	0.066924[0.053458,0.080389]	0.169013[0.157555,0.183054]	5.026251E-22	1.006185E-22	4.830227E-19	9.669440E-20
test_fna/9_AE016877.fasta	test_fna/6_AE016877.fasta	250-1|1279|1331	0.105932	0.103281	0.195465	0.102023	0.105482[0.093089,0.117876]	0.103522[0.097275,0.110629]	0.194635[0.172937,0.216334]	0.102289[0.095683,0.109677]	8.838707E-63	1.714490E-69	8.493998E-60	1.647625E-66
test_fna/9_AE016877.fasta	test_fna/19_AE016877.fasta	64-1|1321|1331	0.024730	0.189440	0.048448	0.189204	0.024142[0.018229,0.030056]	0.190906[0.177573,0.208105]	0.047298[0.035850,0.058745]	0.190706[0.177159,0.208025]	6.139467E-16	2.787098E-16	5.900028E-13	2.678401E-13
test_fna/9_AE016877.fasta	test_fna/23_AE016877.fasta	47-1|1272|1331	0.018388	0.207570	0.036950	0.206137	0.017801[0.012675,0.022927]	0.209563[0.194060,0.230475]	0.035770[0.025564,0.045976]	0.208166[0.192477,0.229162]	5.012279E-12	3.226464E-12	4.816800E-09	3.100632E-09
test_fna/9_AE016877.fasta	test_fna/12_AE016877.fasta	120-1|1269|1331	0.048387	0.148914	0.094563	0.147406	0.047852[0.039451,0.056253]	0.149578[0.139968,0.161141]	0.093516[0.077497,0.109536]	0.148101[0.138219,0.159845]	3.056567E-29	1.292217E-30	2.937360E-26	1.241821E-27
test_fna/9_AE016877.fasta	test_fna/24_AE016877.fasta	43-1|1296|1331	0.016641	0.213703	0.033179	0.212865	0.016045[0.011200,0.020890]	0.215946[0.199752,0.238113]	0.031991[0.022410,0.041572]	0.215144[0.198771,0.237391]	4.256992E-11	2.985269E-11	4.090969E-08	2.868843E-08
test_fna/9_AE016877.fasta	test_fna/27_AE016877.fasta	40-1|1369|1331	0.015038	0.219936	0.030053	0.219050	0.014422[0.009891,0.018953]	0.222510[0.205714,0.245800]	0.028822[0.019834,0.037811]	0.221662[0.204697,0.245022]	2.203052E-10	1.639252E-10	2.117133E-07	1.575321E-07
test_fna/9_AE016877.fasta	test_fna/13_AE016877.fasta	125-1|1271|1331	0.050464	0.146411	0.098348	0.144953	0.049932[0.041354,0.058509]	0.147042[0.137643,0.158309]	0.097310[0.081016,0.113604]	0.145616[0.135940,0.157069]	1.869939E-30	5.986682E-32	1.797011E-27	5.753201E-29
test_fna/9_AE016877.fasta	test_fna/28_AE016877.fasta	25-1|1324|1331	0.009506	0.248261	0.018882	0.248096	0.008890[0.005303,0.012478]	0.252407[0.231442,0.284481]	0.017659[0.010565,0.024754]	0.252280[0.231173,0.284389]	5.957740E-07	5.340208E-07	5.725388E-04	5.131940E-04
test_fna/9_AE016877.fasta	test_fna/8_AE016877.fasta	221-1|1284|1331	0.092314	0.111107	0.172118	0.109973	0.091844[0.080275,0.103413]	0.111399[0.104643,0.119148]	0.171242[0.150636,0.191847]	0.110293[0.103191,0.118306]	6.815525E-55	5.985013E-60	6.549720E-52	5.751598E-57
test_fna/9_AE016877.fasta	test_fna/20_AE016877.fasta	56-1|1321|1331	0.021572	0.197786	0.042392	0.197550	0.020979[0.015466,0.026492]	0.199491[0.185245,0.218208]	0.041227[0.030506,0.051948]	0.199291[0.184844,0.218115]	4.378560E-14	2.409001E-14	4.207796E-11	2.315050E-11
test_fna/7_AE016877.fasta	test_fna/5_AE016877.fasta	336-0|1349|1278	0.146661	0.085209	0.262911	0.083496	0.146263[0.131793,0.160734]	0.085357[0.080244,0.091074]	0.262198[0.238084,0.286313]	0.083666[0.078167,0.089696]	1.183382E-87	4.456003E-101	1.137231E-84	4.282219E-98
test_fna/7_AE016877.fasta	test_fna/26_AE016877.fasta	42-1|1327|1278	0.016387	0.214648	0.032864	0.213461	0.015796[0.010969,0.020623]	0.216909[0.200539,0.239405]	0.031678[0.022076,0.041280]	0.215758[0.199211,0.238330]	7.106562E-11	5.032410E-11	6.829406E-08	4.836146E-08
test_fna/7_AE016877.fasta	test_fna/4_AE016877.fasta	365-0|1366|1278	0.160158	0.080438	0.285603	0.078322	0.159775[0.144732,0.174818]	0.080567[0.075748,0.085931]	0.284920[0.260173,0.309668]	0.078472[0.073266,0.084151]	1.501128E-96	4.703083E-113	1.442584E-93	4.519663E-110
test_fna/7_AE016877.fasta	test_fna/22_AE016877.fasta	58-1|1244|1278	0.023539	0.192451	0.046624	0.191603	0.022979[0.017062,0.028895]	0.193923[0.179964,0.212166]	0.045514[0.033931,0.057096]	0.193109[0.178938,0.211463]	1.343679E-14	6.703225E-15	1.291275E-11	6.441799E-12
test_fna/7_AE016877.fasta	test_fna/9_AE016877.fasta	243-1|1331|1278	0.102705	0.105032	0.190141	0.103749	0.102251[0.090042,0.114459]	0.105283[0.098922,0.112534]	0.189300[0.167822,0.210778]	0.104026[0.097309,0.111553]	7.365222E-61	3.646856E-67	7.077979E-58	3.504629E-64
test_fna/7_AE016877.fasta	test_fna/7_AE016877.fasta	1278-0|1278|1278	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/7_AE016877.fasta	test_fna/25_AE016877.fasta	53-1|1451|1278	0.019806	0.203016	0.041471	0.198922	0.019195[0.013996,0.024394]	0.204936[0.190274,0.224357]	0.040192[0.029424,0.050961]	0.200880[0.186044,0.220372]	2.297262E-13	1.282002E-13	2.207669E-10	1.232004E-10
test_fna/7_AE016877.fasta	test_fna/17_AE016877.fasta	99-1|1356|1278	0.039053	0.161749	0.077465	0.159871	0.038495[0.031006,0.045985]	0.162615[0.151954,0.175685]	0.076358[0.061798,0.090919]	0.160770[0.149862,0.173993]	3.586115E-24	4.391583E-25	3.446256E-21	4.220311E-22
test_fna/7_AE016877.fasta	test_fna/14_AE016877.fasta	124-1|1294|1278	0.050654	0.146188	0.097027	0.145798	0.050127[0.041483,0.058771]	0.146810[0.137379,0.158123]	0.096019[0.079866,0.112171]	0.146451[0.136733,0.157963]	3.085299E-30	1.133933E-31	2.964972E-27	1.089710E-28
test_fna/7_AE016877.fasta	test_fna/1_AE016877.fasta	507-0|1316|1278	0.242932	0.058706	0.396714	0.057784	0.242647[0.224255,0.261039]	0.058765[0.055117,0.062760]	0.396248[0.369431,0.423065]	0.057857[0.053764,0.062237]	9.814273E-148	1.008027E-184	9.431516E-145	9.687142E-182
test_fna/7_AE016877.fasta	test_fna/18_AE016877.fasta	92-1|1321|1278	0.036697	0.165497	0.071987	0.164454	0.036142[0.028836,0.043449]	0.166415[0.155347,0.180088]	0.070899[0.056828,0.084971]	0.165406[0.154091,0.179233]	1.572237E-22	2.661097E-23	1.510920E-19	2.557314E-20
test_fna/7_AE016877.fasta	test_fna/AE016877.fasta	578-0|1329|1278	0.284869	0.050827	0.452269	0.049592	0.284622[0.264988,0.304257]	0.050869[0.047648,0.054374]	0.451877[0.424591,0.479163]	0.049647[0.045982,0.053539]	7.108724E-178	2.015980E-231	6.831483E-175	1.937356E-228
test_fna/7_AE016877.fasta	test_fna/21_AE016877.fasta	78-1|1400|1278	0.030000	0.177686	0.061033	0.174771	0.029418[0.022923,0.035913]	0.178875[0.166800,0.194072]	0.059848[0.046843,0.072854]	0.175996[0.163707,0.191309]	3.428652E-19	9.429464E-20	3.294934E-16	9.061715E-17
test_fna/7_AE016877.fasta	test_fna/30_AE016877.fasta	35-1|1363|1278	0.013431	0.226901	0.027387	0.224856	0.012826[0.008506,0.017146]	0.229742[0.211864,0.255146]	0.026154[0.017404,0.034904]	0.227735[0.209697,0.253191]	2.962594E-09	2.334795E-09	2.847053E-06	2.243738E-06
test_fna/7_AE016877.fasta	test_fna/2_AE016877.fasta	478-0|1326|1278	0.224835	0.062628	0.374022	0.061465	0.224531[0.206793,0.242269]	0.062697[0.058844,0.066928]	0.373515[0.346994,0.400037]	0.061550[0.057262,0.066153]	3.443530E-136	5.047038E-168	3.309232E-133	4.850204E-165
